Avila,l,33.0
Wade,l,32.9
Molina,l,32.9
Stanley,l,32.8
Hopkins,l,32.8
Campos,l,32.6
Barnett,l,32.4
Bates,l,32.4
Chambers,l,32.2
Caldwell,l,31.9
Beck,l,31.8
Lambert,l,31.8
Miranda,l,31.7
Byrd,l,31.5
Craig,l,31.4
Ayala,l,31.4
Lowe,l,31.3
Frazier,l,31.2
Powers,l,31.2
Neal,l,31.1
Leonard,l,31.0
Gregory,l,31.0
Carrillo,l,30.9
Sutton,l,30.8
Fleming,l,30.7
Rhodes,l,30.7
Shelton,l,30.7
Schwartz,l,30.5
Norris,l,30.4
Jennings,l,30.4
Watts,l,30.4
Duran,l,30.3
Walters,l,30.3
Cohen,l,30.2
McDaniel,l,30.1
Moran,l,30.0
Parks,l,30.0
Steele,l,29.9
Vaughn,l,29.9
Becker,l,29.8
Holt,l,29.7
Deleon,l,29.6
Barker,l,29.6
Terry,l,29.5
Hale,l,29.4
Leon,l,29.3
Hail,l,29.2
Benson,l,29.2
Haynes,l,29.2
Horton,l,28.9
Miles,l,28.8
Lyons,l,28.7
Pham,l,28.6
Graves,l,28.5
Bush,l,28.5
Thornton,l,28.5
Wolfe,l,28.5
Warner,l,28.4
Cabrera,l,28.4
McKinney,l,28.4
Mann,l,28.3
Zimmerman,l,28.2
Dawson,l,28.2
Lara,l,28.2
Fletcher,l,28.2
Page,l,28.1
McCarthy,l,28.1
Love,l,28.1
Robles,l,28.0
Cervantes,l,27.9
Solis,l,27.9
Erickson,l,27.8
Reeves,l,27.8
Chang,l,27.8
Klein,l,27.6
Salinas,l,27.5
Fuentes,l,27.5
Baldwin,l,27.4
Daniel,l,27.3
Simon,l,27.3
Velasquez,l,27.2
Hardy,l,27.2
Higgins,l,27.1
Aguirre,l,27.0
Lin,l,27.0
Cummings,l,26.9
Chandler,l,26.8
Sharp,l,26.8
Barber,l,26.7
Bowen,l,26.7
Ochoa,l,26.7
Dennis,l,26.6
Robbins,l,26.6
Liu,l,26.6
Ramsey,l,26.6
Francis,l,26.6
Griffith,l,26.5
Paul,l,26.5
Blair,l,26.5
O'Connor,l,26.4
Cardenas,l,26.3
Pacheco,l,26.3
Cross,l,26.3
Calderon,l,26.1
Quinn,l,26.1
Moss,l,26.1
Swanson,l,26.1
Chan,l,26.0
Rivas,l,25.8
Khan,l,25.8
Rodgers,l,25.8
Serrano,l,25.8
Fitzgerald,l,25.6
Rosales,l,25.5
Stevenson,l,25.5
Christensen,l,25.5
Manning,l,25.4
Gill,l,25.4
Curry,l,25.4
McLaughlin,l,25.4
Harmon,l,25.3
McGee,l,25.3
Gross,l,25.3
Doyle,l,25.2
Garner,l,25.2
Newton,l,25.1
Burgess,l,25.1
Reese,l,25.1
Walton,l,25.0
Blake,l,25.0
Trujillo,l,25.0
Adkins,l,25.0
Brady,l,24.8
Goodman,l,24.8
Roman,l,24.7
Webster,l,24.6
Goodwin,l,24.6
Fischer,l,24.5
Huang,l,24.5
Potter,l,24.5
Delacruz,l,24.5
Montoya,l,24.4
Todd,l,24.3
Wu,l,24.3
Hines,l,24.3
Mullins,l,24.3
Castaneda,l,24.2
Malone,l,24.2
Cannon,l,24.1
Tate,l,24.1
Mack,l,24.1
Sherman,l,23.9
Hubbard,l,23.9
Hodges,l,23.8
Zhang,l,23.8
Guerra,l,23.8
Wolf,l,23.7
Valencia,l,23.7
Saunders,l,23.7
Franco,l,23.7
Rowe,l,23.7
Gallagher,l,23.7
Farmer,l,23.6
Hammond,l,23.6
Hampton,l,23.6
Townsend,l,23.5
Ingram,l,23.5
Wise,l,23.3
Gallegos,l,23.2
Clarke,l,23.2
Barton,l,23.1
Schroeder,l,23.0
Maxwell,l,23.0
Waters,l,23.0
Logan,l,23.0
Camacho,l,23.0
Strickland,l,23.0
Norman,l,23.0
Person,l,22.9
Colon,l,22.8
Parsons,l,22.8
Frank,l,22.8
Harrington,l,22.7
Glover,l,22.7
Osborne,l,22.7
Buchanan,l,22.6
Casey,l,22.6
Floyd,l,22.5
Patton,l,22.5
Ibarra,l,22.4
Ball,l,22.4
Tyler,l,22.4
Suarez,l,22.4
Bowers,l,22.4
Orozco,l,22.3
Salas,l,22.2
Cobb,l,22.1
Gibbs,l,22.1
Andrade,l,22.1
Bauer,l,22.0
Conner,l,21.9
Moody,l,21.8
Escobar,l,21.8
McGuire,l,21.8
Lloyd,l,21.8
Mueller,l,21.8
Hartman,l,21.7
French,l,21.7
Kramer,l,21.7
McBride,l,21.7
Pope,l,21.7
Lindsey,l,21.6
Velazquez,l,21.6
Norton,l,21.6
McCormick,l,21.6
Sparks,l,21.5
Flynn,l,21.5
Yates,l,21.4
Hogan,l,21.4
Marsh,l,21.1
Macias,l,21.1
Villanueva,l,21.0
Zamora,l,20.9
Pratt,l,20.9
Stokes,l,20.9
Owen,l,20.9
Ballard,l,20.9
Lang,l,20.9
Brock,l,20.8
Villarreal,l,20.8
Charles,l,20.8
Drake,l,20.7
Barrera,l,20.7
Cain,l,20.7
Patrick,l,20.6
Pineda,l,20.6
Burnett,l,20.6
Mercado,l,20.6
Santana,l,20.6
Shepherd,l,20.5
Bautista,l,20.4
Ali,l,20.3
Shaffer,l,20.3
Lamb,l,20.3
Trevino,l,20.3
McKenzie,l,20.2
Hess,l,20.2
Beil,l,20.2
Olsen,l,20.1
Cochran,l,20.1
Morton,l,20.1
Nash,l,19.9
Wilkins,l,19.9
Petersen,l,19.8
Briggs,l,19.8
Shah,l,19.8
Roth,l,19.8
Nicholson,l,19.7
Holloway,l,19.7
Lozano,l,19.6
Rangel,l,19.5
Flowers,l,19.5
Hoover,l,19.5
Short,l,19.5
Arias,l,19.5
Mora,l,19.5
Valenzuela,l,19.5
Bryan,l,19.4
Meyers,l,19.4
Weiss,l,19.4
Underwood,l,19.4
Bass,l,19.3
Greer,l,19.3
Summers,l,19.3
Houston,l,19.3
Carson,l,19.3
Morrow,l,19.3
Clayton,l,19.2
Whitaker,l,19.2
Decker,l,19.2
Yoder,l,19.1
Collier,l,19.1
Zuniga,l,19.1
Carey,l,19.1
Wilcox,l,19.1
Melendez,l,19.1
Poole,l,19.1
Roberson,l,19.1
Larsen,l,19.0
Conley,l,19.0
Davenport,l,19.0
Copeland,l,18.9
Massey,l,18.9
Lam,l,18.8
Huff,l,18.8
Rocha,l,18.7
Cameron,l,18.7
Jefferson,l,18.7
Hood,l,18.7
Monroe,l,18.7
Anthony,l,18.7
Pittman,l,18.7
Huynh,l,18.6
Randall,l,18.6
Singleton,l,18.5
Kirk,l,18.4
Combs,l,18.4
Mathis,l,18.4
Christian,l,18.4
Skinner,l,18.3
Bradford,l,18.3
Richard,l,18.3
Galvan,l,18.3
Wall,l,18.2
Boone,l,18.2
Kirby,l,18.2
Wilkinson,l,18.2
Bridges,l,18.2
Bruce,l,18.1
Atkinson,l,18.1
Velez,l,18.1
Meza,l,18.1
Roy,l,18.0
Vincent,l,18.0
York,l,18.0
Hodge,l,17.9
Villa,l,17.9
Abbott,l,17.9
Allison,l,17.9
Tapia,l,17.9
Gates,l,17.8
Chase,l,17.8
Sosa,l,17.8
Sweeney,l,17.8
Farrell,l,17.7
Wyatt,l,17.7
Dalton,l,17.7
Horn,l,17.7
Barron,l,17.7
Phelps,l,17.6
Yu,l,17.6
Dickerson,l,17.6
Heath,l,17.6
Foley,l,17.6
Atkins,l,17.5
Mathews,l,17.5
Bonilla,l,17.5
Acevedo,l,17.4
Benitez,l,17.4
Zavala,l,17.3
Hensley,l,17.3
Glenn,l,17.3
Cisneros,l,17.3
Harrell,l,17.2
Shields,l,17.2
Rubio,l,17.2
Huffman,l,17.2
Choi,l,17.2
Boyer,l,17.2
Garrison,l,17.2
Arroyo,l,17.2
Bond,l,17.2
Kane,l,17.2
Hancock,l,17.1
Callahan,l,17.1
Dillon,l,17.1
Cline,l,17.0
Wiggins,l,17.0
Grimes,l,17.0
Arellano,l,17.0
Melton,l,17.0
O'Neill,l,17.0
Savage,l,16.9
Ho,l,16.9
Beltran,l,16.9
Pitts,l,16.9
Parrish,l,16.9
Ponce,l,16.8
Rich,l,16.8
Booth,l,16.8
Koch,l,16.8
Golden,l,16.7
Ware,l,16.7
Brennan,l,16.7
McDowell,l,16.7
Marks,l,16.7
Cantu,l,16.7
Humphrey,l,16.6
Baxter,l,16.6
Sawyer,l,16.6
Clay,l,16.6
Tanner,l,16.6
Hutchinson,l,16.5
Kaur,l,16.5
Berg,l,16.5
Wiley,l,16.5
Gilmore,l,16.5
Russo,l,16.5
Villegas,l,16.5
Hobbs,l,16.5
Keith,l,16.4
Wilkerson,l,16.4
Ahmed,l,16.4
Beard,l,16.3
McClain,l,16.3
Montes,l,16.3
Mata,l,16.3
Rosario,l,16.3
Vang,l,16.3
Walter,l,16.3
Henson,l,16.3
O'Neal,l,16.3
Mosley,l,16.3
McClure,l,16.2
Beasley,l,16.2
Stephenson,l,16.2
Snow,l,16.1
Huerta,l,16.1
Preston,l,16.1
Vance,l,16.0
Barry,l,16.0
Johns,l,16.0
Eaton,l,16.0
Blackwell,l,16.0
Dyer,l,16.0
Prince,l,16.0
Macdonald,l,15.8
Solomon,l,15.8
Guevara,l,15.8
Stafford,l,15.7
English,l,15.7
Hurst,l,15.7
Woodard,l,15.7
Cortes,l,15.7
Shannon,l,15.6
Kemp,l,15.6
Nolan,l,15.6
McCullough,l,15.5
Merritt,l,15.5
Murillo,l,15.4
Moon,l,15.4
Salgado,l,15.4
Strong,l,15.4
Kline,l,15.4
Cordova,l,15.4
Barajas,l,15.3
Roach,l,15.3
Rosas,l,15.2
Winters,l,15.2
Jacobson,l,15.2
Lester,l,15.2
Knox,l,15.2
Bullock,l,15.2
Kerr,l,15.2
Leach,l,15.1
Meadows,l,15.1
Orr,l,15.1
Davila,l,15.1
Whitehead,l,15.0
Pruitt,l,15.0
Kent,l,15.0
Conway,l,15.0
McKee,l,15.0
Barr,l,15.0
David,l,14.9
Dejesus,l,14.9
Marin,l,14.9
Berger,l,14.9
McIntyre,l,14.9
Blankenship,l,14.9
Gaines,l,14.9
Palacios,l,14.9
Cuevas,l,14.8
Bartlett,l,14.8
Durham,l,14.8
Dorsey,l,14.8
McCall,l,14.7
O'Donnell,l,14.7
Stein,l,14.7
Browning,l,14.7
Stout,l,14.7
Lowery,l,14.7
Sloan,l,14.7
McLean,l,14.7
Hendricks,l,14.6
Calhoun,l,14.6
Sexton,l,14.6
Chung,l,14.6
Gentry,l,14.6
Hull,l,14.6
Duarte,l,14.6
Ellison,l,14.5
Nielsen,l,14.5
Gillespie,l,14.5
Buck,l,14.5
Middleton,l,14.4
Sellers,l,14.4
Leblanc,l,14.4
Esparza,l,14.4
Hardin,l,14.4
Bradshaw,l,14.4
McIntosh,l,14.4
Howe,l,14.3
Livingston,l,14.3
Frost,l,14.2
Glass,l,14.2
Morse,l,14.2
Knapp,l,14.2
Herman,l,14.2
Stark,l,14.2
Bravo,l,14.1
Noble,l,14.1
Spears,l,14.1
Weeks,l,14.1
Corona,l,14.1
Frederick,l,14.0
Buckley,l,14.0
McFarland,l,14.0
Hebert,l,14.0
Enriquez,l,14.0
Hickman,l,14.0
Quintero,l,14.0
Randolph,l,13.9
Schaefer,l,13.9
Walls,l,13.9
Trejo,l,13.9
House,l,13.9
Reilly,l,13.9
Pennington,l,13.9
Michael,l,13.8
Conrad,l,13.8
Giles,l,13.8
Benjamin,l,13.8
Crosby,l,13.8
Fitzpatrick,l,13.7
Donovan,l,13.7
Mays,l,13.7
Mahoney,l,13.7
Valentine,l,13.7
Raymond,l,13.7
Medrano,l,13.7
Hahn,l,13.7
McMillan,l,13.6
Small,l,13.6
Bentley,l,13.6
Felix,l,13.6
Peck,l,13.6
Lucero,l,13.6
Boyle,l,13.5
Hanna,l,13.5
Pace,l,13.5
Rush,l,13.5
Hurley,l,13.5
Harding,l,13.5
McConnell,l,13.5
Bernal,l,13.5
Nava,l,13.5
Ayers,l,13.4
Everett,l,13.4
Ventura,l,13.4
Avery,l,13.4
Pugh,l,13.4
Mayer,l,13.4
Bender,l,13.4
Shepard,l,13.4
McMahon,l,13.4
Landry,l,13.4
Case,l,13.3
Sampson,l,13.3
Moses,l,13.3
Magana,l,13.3
Blackburn,l,13.3
Dunlap,l,13.2
Gould,l,13.2
Duffy,l,13.2
Vaughan,l,13.2
Herring,l,13.1
McKay,l,13.1
Espinosa,l,13.1
Rivers,l,13.1
Farley,l,13.1
Bernard,l,13.1
Ashley,l,13.1
Friedman,l,13.0
Potts,l,13.0
Truong,l,13.0
Costa,l,13.0
Correa,l,13.0
Blevins,l,13.0
Nixon,l,12.9
Clements,l,12.9
Fry,l,12.9
Delarosa,l,12.9
Best,l,12.9
Benton,l,12.9
Lugo,l,12.9
Portillo,l,12.8
Dougherty,l,12.8
Crane,l,12.8
Haley,l,12.8
Phan,l,12.8
Villalobos,l,12.8
Blanchard,l,12.8
Horne,l,12.8
Finley,l,12.8
Quintana,l,12.8
Lynn,l,12.8
Esquivel,l,12.7
Bean,l,12.7
Dodson,l,12.7
Mullen,l,12.7
Xiong,l,12.7
Hayden,l,12.7
Cano,l,12.7
Levy,l,12.6
Huber,l,12.6
Richmond,l,12.6
Moyer,l,12.6
Lim,l,12.6
Frye,l,12.5
Sheppard,l,12.5
McCarty,l,12.5
Avalos,l,12.5
Booker,l,12.5
Waller,l,12.5
Parra,l,12.5
Woodward,l,12.5
Jaramillo,l,12.5
Krueger,l,12.5
Rasmussen,l,12.4
Brandt,l,12.4
Peralta,l,12.4
Donaldson,l,12.4
Stuart,l,12.4
Faulkner,l,12.4
Maynard,l,12.4
Galindo,l,12.4
Coffey,l,12.4
Estes,l,12.3
Sanford,l,12.3
Burch,l,12.3
Maddox,l,12.3
Vo,l,12.3
O'Connell,l,12.3
Vu,l,12.3
Andersen,l,12.3
Spence,l,12.3
McPherson,l,12.3
Church,l,12.2
Schmitt,l,12.2
Stanton,l,12.2
Leal,l,12.2
Cherry,l,12.2
Compton,l,12.2
Dudley,l,12.1
Sierra,l,12.1
Pollard,l,12.1
Alfaro,l,12.1
Hester,l,12.1
Proctor,l,12.1
Lu,l,12.1
Hinton,l,12.1
Novak,l,12.0
Good,l,12.0
Madden,l,12.0
McCann,l,12.0
Terrell,l,12.0
Jarvis,l,12.0
Dickson,l,12.0
Reyna,l,12.0
Cantrell,l,12.0
Mayo,l,11.9
Branch,l,11.9
Hendrix,l,11.9
Rollins,l,11.9
Rowland,l,11.9
Whitney,l,11.9
Duke,l,11.9
Odom,l,11.9
Daugherty,l,11.9
Travis,l,11.9
Tang,l,11.9
Archer,l,11.9
Carnegie Mellon University,a,1248.3
Google,a,946.8
Tsinghua University,a,900.1
None,a,853.4
MIT,a,844.9
Microsoft Research,a,844.9
Georgia Institute of Technology,a,840.7
Stanford University,a,840.7
UC Berkeley,a,823.7
ETH Zurich,a,772.8
Purdue University,a,734.5
Princeton University,a,700.6
University of Michigan,a,658.1
University of Washington,a,641.1
University of Cambridge,a,607.2
University of Illinois at Urbana-Champaign,a,585.9
IBM Research,a,569.0
University of Waterloo,a,569.0
KAIST,a,564.7
University Of Toronto,a,556.2
Stony Brook University,a,509.5
Columbia University,a,505.3
EPFL,a,445.8
Microsoft,a,445.8
Cornell University,a,441.6
"University of California, Berkeley",a,424.6
University of Pennsylvania,a,407.6
Imperial College London,a,394.9
Rice University,a,377.9
Northeastern University,a,369.4
Peking University,a,365.1
IBM,a,360.9
Shanghai Jiao Tong University,a,356.7
the Ohio State University,a,352.4
Seoul National University,a,348.2
INRIA,a,343.9
Harvard University,a,339.7
National University of Singapore,a,335.4
Virginia Tech,a,335.4
Yale University,a,326.9
Rutgers University,a,301.5
University of Southern California,a,301.5
University of Wisconsin-Madison,a,301.5
Indiana University,a,288.7
North Carolina State University,a,288.7
University of Florida,a,288.7
University of Texas at Austin,a,280.2
"University of California, San Diego",a,271.7
Harvard,a,267.5
"University of California, Irvine",a,263.2
University of Edinburgh,a,263.2
Huazhong University of Science and Technology,a,259.0
TU Darmstadt,a,259.0
UC San Diego,a,254.8
University of Utah,a,254.8
Chalmers University of Technology,a,250.5
Georgia Tech,a,246.3
Nanjing University,a,237.8
New York University,a,237.8
Technion,a,233.5
University of British Columbia,a,233.5
University of Maryland,a,233.5
University of Massachusetts Amherst,a,233.5
Arizona State University,a,225.0
CMU,a,225.0
The Pennsylvania State University,a,225.0
UCLA,a,225.0
University of Minnesota,a,225.0
Intel,a,220.8
UCSD,a,220.8
University College London,a,220.8
Duke University,a,216.5
Facebook,a,216.5
University of Oxford,a,212.3
University of Virginia,a,212.3
VMware,a,212.3
RWTH Aachen University,a,208.1
MIT CSAIL,a,199.6
Northwestern University,a,195.3
Pennsylvania State University,a,186.8
"Institute of Computing Technology, Chinese Academy of Sciences",a,182.6
MPI-SWS,a,182.6
UIUC,a,182.6
UT Austin,a,182.6
"University of California, Riverside",a,182.6
Intel Corporation,a,178.3
Tel Aviv University,a,178.3
The University of Texas at Austin,a,178.3
Boston University,a,169.8
Massachusetts Institute of Technology,a,169.8
Stanford,a,169.8
"Texas A&M University",a,169.8
George Mason University,a,165.6
HP Labs,a,165.6
Netapp,a,165.6
Sungkyunkwan University,a,165.6
dartmouth college,a,161.3
Delft University of Technology,a,157.1
"Technische Universität Darmstadt",a,157.1
"University of California, Santa Barbara",a,157.1
University of Science and Technology of China,a,157.1
Korea University,a,152.9
McGill University,a,152.9
Michigan State University,a,152.9
Clemson University,a,148.6
EURECOM,a,148.6
Google Inc.,a,148.6
Unaffiliated,a,148.6
"University of California, Santa Cruz",a,148.6
TU Dresden,a,144.4
"Xi'an Jiaotong University",a,144.4
IST Austria,a,140.1
Iowa State University,a,140.1
KU Leuven,a,140.1
Nokia Bell Labs,a,140.1
Simon Fraser University,a,140.1
The University of Tokyo,a,140.1
Oak Ridge National Laboratory,a,135.9
Student,a,135.9
The Chinese University of Hong Kong,a,135.9
The University of Hong Kong,a,135.9
Beijing University of Posts and Telecommunications,a,131.6
Intel Labs,a,131.6
"Technische Universität München",a,131.6
Tufts University,a,131.6
Zhejiang University,a,131.6
Hong Kong University of Science and Technology,a,127.4
University of Chicago,a,127.4
University of Kent,a,127.4
University of Twente,a,127.4
Yonsei University,a,127.4
Florida International University,a,123.1
Fudan University,a,123.1
Hewlett Packard Labs,a,123.1
Indian Institute Of Science,a,123.1
Ohio State University,a,123.1
Samsung Research America,a,123.1
College of William and Mary,a,118.9
Hanyang University,a,118.9
Penn State University,a,118.9
Saarland University,a,118.9
University of Rochester,a,118.9
Wayne State University,a,118.9
Brown University,a,114.6
EMC,a,114.6
Karlsruhe Institute of Technology,a,114.6
National University of Defense Technology,a,114.6
Oracle Labs,a,114.6
Syracuse University,a,114.6
University of Illinois at Chicago,a,114.6
"university of california, davis",a,114.6
Nanyang Technological University,a,110.4
The University of Texas at Dallas,a,110.4
UC Santa Barbara,a,110.4
"University of Maryland, College Park",a,110.4
Aarhus University,a,106.1
"Google, Inc.",a,106.1
Johns Hopkins University,a,106.1
National Taiwan University,a,106.1
Oregon State University,a,106.1
Politecnico di Milano,a,106.1
TU Berlin,a,106.1
USC,a,106.1
University of Arizona,a,106.1
"University of Michigan, Ann Arbor",a,106.1
University of New Mexico,a,106.1
University of Tokyo,a,106.1
University of Wisconsin - Madison,a,106.1
"Université catholique de Louvain",a,106.1
Uppsala University,a,106.1
Drexel University,a,101.9
Keio University,a,101.9
Lancaster University,a,101.9
NYU,a,101.9
PhD student,a,101.9
Rochester Institute of Technology,a,101.9
University at Buffalo,a,101.9
Worcester Polytechnic Institute,a,101.9
"CISPA, Saarland University",a,97.7
KTH Royal Institute of Technology,a,97.7
Penn State,a,97.7
Ruhr-University Bochum,a,97.7
University of Colorado Boulder,a,97.7
Aalto University,a,93.4
IBM T.J. Watson Research Center,a,93.4
Stevens Institute of Technology,a,93.4
Temple University,a,93.4
University of Central Florida,a,93.4
University of Copenhagen,a,93.4
University of Luxembourg,a,93.4
IIT Bombay,a,89.2
POSTECH,a,89.2
Politecnico di Torino,a,89.2
University of Glasgow,a,89.2
University of Houston,a,89.2
University of Illinois at Urbana Champaign,a,89.2
LUMS,a,84.9
Microsoft Research Asia,a,84.9
NEC Labs America,a,84.9
Samsung,a,84.9
UC Santa Cruz,a,84.9
UNIST,a,84.9
University of Helsinki,a,84.9
City University of Hong Kong,a,80.7
IBM T. J. Watson Research Center,a,80.7
LOUISIANA STATE UNIVERSITY,a,80.7
NVIDIA,a,80.7
Oracle,a,80.7
SRI International,a,80.7
Singapore University of Technology and Design,a,80.7
The Hong Kong Polytechnic University,a,80.7
UC Irvine,a,80.7
University of Athens,a,80.7
University of Bristol,a,80.7
University of Calgary,a,80.7
"University of California, Los Angeles",a,80.7
University of Connecticut,a,80.7
University of Delaware,a,80.7
University of Pittsburgh,a,80.7
University of Warsaw,a,80.7
Bell Labs,a,76.4
Ericsson Research,a,76.4
Huawei Technologies,a,76.4
IT University of Copenhagen,a,76.4
MIT Lincoln Laboratory,a,76.4
Northeastern,a,76.4
University Of Neuchatel,a,76.4
University of Alberta,a,76.4
University of Illinois,a,76.4
University of Texas at Dallas,a,76.4
Vienna University of Technology,a,76.4
Vrije Universiteit Amsterdam,a,76.4
Academia Sinica,a,72.2
Beihang University,a,72.2
CNRS,a,72.2
Huawei,a,72.2
Hunan University,a,72.2
IBM Research - Zurich,a,72.2
KAUST,a,72.2
Kyoto University,a,72.2
Portland State University,a,72.2
Renmin University of China,a,72.2
Shanghai Jiaotong University,a,72.2
Sharif University of Technology,a,72.2
UC Davis,a,72.2
UCSB,a,72.2
UMASS Amherst,a,72.2
University of California Berkeley,a,72.2
University of Trento,a,72.2
Barcelona Supercomputing Center,a,67.9
Colorado State University,a,67.9
Cornell,a,67.9
IIT Madras,a,67.9
Indiana University Bloomington,a,67.9
Samsung Electronics,a,67.9
Sandia National Laboratories,a,67.9
Sapienza University of Rome,a,67.9
University of Haifa,a,67.9
University of Nebraska-Lincoln,a,67.9
University of South Florida,a,67.9
Caltech,a,63.7
Florida State University,a,63.7
Fujitsu Laboratories Ltd.,a,63.7
Newcastle University,a,63.7
Oklahoma State University,a,63.7
Symantec Research Labs,a,63.7
TU Delft,a,63.7
Technical University of Denmark,a,63.7
Technion - Israel Institute of Technology,a,63.7
Telefonica Research,a,63.7
The George Washington University,a,63.7
University of Electronic Science and Technology of China,a,63.7
University of Maryland Baltimore County,a,63.7
Victoria University of Wellington,a,63.7
Waseda University,a,63.7
Binghamton University,a,59.4
Carleton University,a,59.4
National Technical University of Athens,a,59.4
Queen Mary University of London,a,59.4
Tel-Aviv University,a,59.4
USENIX Association,a,59.4
UW-Madison,a,59.4
"University of Colorado, Boulder",a,59.4
University of Illinois Urbana Champaign,a,59.4
"University of Illinois, Urbana-Champaign",a,59.4
University of Melbourne,a,59.4
University of North Carolina at Chapel Hill,a,59.4
University of Notre Dame,a,59.4
University of Oregon,a,59.4
University of Texas at San Antonio,a,59.4
University of Warwick,a,59.4
Virginia Commonwealth University,a,59.4
los alamos national laboratory,a,59.4
AMD,a,55.2
Bangladesh University of Engineering and Technology,a,55.2
Brigham Young University,a,55.2
Chalmers,a,55.2
Chinese Academy of Sciences,a,55.2
Cisco Systems,a,55.2
Ghent University,a,55.2
"Institute of Information Engineering, Chinese Academy of Sciences",a,55.2
"Karlsruhe Institute of Technology (KIT)",a,55.2
Lawrence Berkeley National Laboratory,a,55.2
MSR,a,55.2
National Chiao Tung University,a,55.2
Princeton,a,55.2
"School of Computing, National University of Singapore",a,55.2
Singapore Management University,a,55.2
Technical University of Munich,a,55.2
The Johns Hopkins University,a,55.2
"Télécom ParisTech",a,55.2
UC Riverside,a,55.2
UFMG,a,55.2
University of Birmingham,a,55.2
University of Freiburg,a,55.2
University of Lugano,a,55.2
"University of Massachusetts, Amherst",a,55.2
University of Nottingham,a,55.2
University of Southampton,a,55.2
Wuhan University,a,55.2
"Yahoo! Research",a,55.2
"AT&T Labs - Research",a,51.0
Bar-Ilan University,a,51.0
Concordia University,a,51.0
George Washington University,a,51.0
IBM Almaden Research Center,a,51.0
"INRIA, France",a,51.0
Imdea Software Institute,a,51.0
"Institute of Software, Chinese Academy of Sciences",a,51.0
Lawrence Livermore National Laboratory,a,51.0
NIST,a,51.0
New Jersey Institute of Technology,a,51.0
TU Braunschweig,a,51.0
"TU Darmstadt, Germany",a,51.0
Texas Tech University,a,51.0
Tokyo Institute of Technology,a,51.0
U.S. Naval Research Laboratory,a,51.0
UCL,a,51.0
"USC/ISI",a,51.0
University of New South Wales,a,51.0
University of Passau,a,51.0
University of Strathclyde,a,51.0
University of Surrey,a,51.0
University of York,a,51.0
Vrije Universiteit Brussel,a,51.0
"AT&T Labs Research",a,46.7
Argonne National Laboratory,a,46.7
ETH,a,46.7
"Ecole Polytechnique Fédérale de Lausanne",a,46.7
Ericsson,a,46.7
FORTH-ICS,a,46.7
Google Inc,a,46.7
Hebrew University of Jerusalem,a,46.7
Hewlett Packard Enterprise,a,46.7
Indian Institute of Technology Madras,a,46.7
Karlstad University,a,46.7
MITRE Corporation,a,46.7
Max Planck Institute for Software Systems,a,46.7
NEC Europe Ltd.,a,46.7
Osaka University,a,46.7
Polytechnic Institute of NYU,a,46.7
Red Hat,a,46.7
Shandong University,a,46.7
Simula Research Laboratory,a,46.7
Swarthmore College,a,46.7
TU Wien,a,46.7
The Hong Kong University of Science and Technology,a,46.7
The University of Manchester,a,46.7
UBC,a,46.7
"Universitat Politècnica de Catalunya",a,46.7
University of Alabama at Birmingham,a,46.7
University of California Riverside,a,46.7
University of Cyprus,a,46.7
University of Iowa,a,46.7
University of Stuttgart,a,46.7
University of Texas,a,46.7
University of Tsukuba,a,46.7
VMware Research,a,46.7
VU University Amsterdam,a,46.7
Aalborg University,a,42.5
Beijing Institute of Technology,a,42.5
Central South University,a,42.5
Chongqing University,a,42.5
IBM TJ Watson Research Center,a,42.5
Johannes Gutenberg University Mainz,a,42.5
Kyushu University,a,42.5
LAAS-CNRS,a,42.5
McMaster University,a,42.5
Mozilla Research,a,42.5
NEC Laboratories America,a,42.5
Pacific Northwest National Laboratory,a,42.5
Purdue,a,42.5
SBA Research,a,42.5
Samsung Research,a,42.5
University of Bern,a,42.5
University of California Santa Barbara,a,42.5
"University of Maryland, Baltimore County",a,42.5
University of Southern Denmark,a,42.5
Vanderbilt University,a,42.5
Washington University in St. Louis,a,42.5
Zoomi Inc.,a,42.5
test,a,42.5
"AT&T Labs",a,38.2
Airbus Group Innovations,a,38.2
Ajou University,a,38.2
Amazon,a,38.2
Bar Ilan University,a,38.2
Beijing Jiaotong University,a,38.2
Clarkson University,a,38.2
Cloudera,a,38.2
Eindhoven University of Technology,a,38.2
FAS,a,38.2
"Facebook, Inc.",a,38.2
Grinnell College,a,38.2
Harbin Institute of Technology,a,38.2
Illinois Institute of Technology,a,38.2
KTH,a,38.2
Microsoft Corporation,a,38.2
Microsoft Research India,a,38.2
NC State University,a,38.2
NEC Labs,a,38.2
National Institute of Information and Communications Technology,a,38.2
"NetApp, Inc.",a,38.2
Queensland University of Technology,a,38.2
Radboud University Nijmegen,a,38.2
TU Dortmund,a,38.2
UFPE,a,38.2
UNSW,a,38.2
University,a,38.2
University of Bremen,a,38.2
University of Malta,a,38.2
University of Manchester,a,38.2
University of Sao Paulo,a,38.2
University of St Andrews,a,38.2
University of Vienna,a,38.2
University of Wisconsin,a,38.2
University of Zurich,a,38.2
Walmartlabs,a,38.2
Washington State University,a,38.2
Yokohama National University,a,38.2
naval postgraduate school,a,38.2
Australian National University,a,34.0
BSC,a,34.0
"Bell labs, Alcatel-Lucent",a,34.0
Charles University in Prague,a,34.0
Dankook University,a,34.0
Emory University,a,34.0
Federal University of Rio de Janeiro,a,34.0
Georgetown University,a,34.0
